_step,task_id,teacher_reward,on_mean_reward,on_n,gap
68,1765,,0.0,8,
68,1968,1.0,0.2857142857142857,7,0.7142857142857143
68,2253,,0.0,8,
68,228,1.0,0.7142857142857143,7,0.2857142857142857
68,278,1.0,0.42857142857142855,7,0.5714285714285714
68,448,1.0,0.2857142857142857,7,0.7142857142857143
68,459,1.0,1.0,7,0.0
69,1082,1.0,0.14285714285714285,7,0.8571428571428572
69,1446,1.0,0.0,7,1.0
69,1553,1.0,0.0,7,1.0
69,178,1.0,0.5714285714285714,7,0.4285714285714286
69,2035,1.0,0.7142857142857143,7,0.2857142857142857
69,2066,1.0,0.14285714285714285,7,0.8571428571428572
69,631,1.0,1.0,7,0.0
69,702,1.0,1.0,7,0.0
70,102,1.0,0.5714285714285714,7,0.4285714285714286
70,1350,1.0,0.42857142857142855,7,0.5714285714285714
70,1606,1.0,0.5714285714285714,7,0.4285714285714286
70,1615,1.0,0.0,7,1.0
70,1690,1.0,0.2857142857142857,7,0.7142857142857143
70,1752,1.0,0.42857142857142855,7,0.5714285714285714
70,417,1.0,1.0,7,0.0
70,525,1.0,0.2857142857142857,7,0.7142857142857143
71,1072,1.0,1.0,7,0.0
71,1168,1.0,0.42857142857142855,7,0.5714285714285714
71,1266,1.0,0.7142857142857143,7,0.2857142857142857
71,1480,1.0,0.2857142857142857,7,0.7142857142857143
71,165,1.0,1.0,7,0.0
71,2382,1.0,0.5714285714285714,7,0.4285714285714286
71,320,1.0,0.7142857142857143,7,0.2857142857142857
71,87,1.0,0.8571428571428571,7,0.1428571428571429
72,1449,1.0,1.0,7,0.0
72,1624,1.0,0.2857142857142857,7,0.7142857142857143
72,1660,1.0,0.5714285714285714,7,0.4285714285714286
72,1737,1.0,0.5714285714285714,7,0.4285714285714286
72,176,1.0,1.0,7,0.0
72,757,1.0,0.8571428571428571,7,0.1428571428571429
72,776,1.0,1.0,7,0.0
72,809,1.0,1.0,7,0.0
73,1105,1.0,0.14285714285714285,7,0.8571428571428572
73,1226,1.0,0.7142857142857143,7,0.2857142857142857
73,1623,1.0,0.2857142857142857,7,0.7142857142857143
73,1631,1.0,0.14285714285714285,7,0.8571428571428572
73,2068,1.0,0.42857142857142855,7,0.5714285714285714
73,48,1.0,0.7142857142857143,7,0.2857142857142857
73,597,1.0,1.0,7,0.0
73,647,1.0,0.5714285714285714,7,0.4285714285714286
74,1370,1.0,0.14285714285714285,7,0.8571428571428572
74,1587,1.0,0.0,7,1.0
74,1912,1.0,0.14285714285714285,7,0.8571428571428572
74,1973,1.0,0.14285714285714285,7,0.8571428571428572
74,2027,1.0,0.2857142857142857,7,0.7142857142857143
74,2042,1.0,1.0,7,0.0
74,454,1.0,1.0,7,0.0
74,783,1.0,0.8571428571428571,7,0.1428571428571429
75,1115,1.0,0.0,7,1.0
75,1153,1.0,0.14285714285714285,7,0.8571428571428572
75,1183,1.0,0.14285714285714285,7,0.8571428571428572
75,1302,1.0,0.2857142857142857,7,0.7142857142857143
75,1526,1.0,0.5714285714285714,7,0.4285714285714286
75,1932,1.0,0.8571428571428571,7,0.1428571428571429
75,363,1.0,0.5714285714285714,7,0.4285714285714286
75,529,1.0,1.0,7,0.0
76,1435,1.0,0.2857142857142857,7,0.7142857142857143
76,1582,1.0,0.0,7,1.0
76,1926,1.0,0.2857142857142857,7,0.7142857142857143
76,1984,1.0,0.14285714285714285,7,0.8571428571428572
76,2003,1.0,0.8571428571428571,7,0.1428571428571429
76,2392,1.0,0.0,7,1.0
76,277,1.0,1.0,7,0.0
76,880,1.0,0.42857142857142855,7,0.5714285714285714
77,1008,1.0,0.5714285714285714,7,0.4285714285714286
77,1096,1.0,0.8571428571428571,7,0.1428571428571429
77,1223,1.0,0.5714285714285714,7,0.4285714285714286
77,1466,1.0,0.14285714285714285,7,0.8571428571428572
77,1468,1.0,0.42857142857142855,7,0.5714285714285714
77,1564,1.0,0.0,7,1.0
77,158,1.0,0.8571428571428571,7,0.1428571428571429
77,492,1.0,0.8571428571428571,7,0.1428571428571429
78,1329,1.0,0.8571428571428571,7,0.1428571428571429
78,1359,1.0,0.0,7,1.0
78,1883,1.0,0.7142857142857143,7,0.2857142857142857
78,2416,1.0,0.2857142857142857,7,0.7142857142857143
78,286,1.0,0.7142857142857143,7,0.2857142857142857
78,582,1.0,0.8571428571428571,7,0.1428571428571429
78,832,1.0,0.7142857142857143,7,0.2857142857142857
78,905,1.0,0.42857142857142855,7,0.5714285714285714
79,1077,1.0,0.5714285714285714,7,0.4285714285714286
79,1271,1.0,0.5714285714285714,7,0.4285714285714286
79,1414,1.0,0.2857142857142857,7,0.7142857142857143
79,1748,1.0,0.8571428571428571,7,0.1428571428571429
79,1994,1.0,0.5714285714285714,7,0.4285714285714286
79,468,1.0,0.7142857142857143,7,0.2857142857142857
79,727,1.0,1.0,7,0.0
79,80,1.0,0.7142857142857143,7,0.2857142857142857
80,1025,1.0,0.42857142857142855,7,0.5714285714285714
80,1632,1.0,0.0,7,1.0
80,1713,1.0,0.7142857142857143,7,0.2857142857142857
80,1859,1.0,0.42857142857142855,7,0.5714285714285714
80,2207,1.0,0.0,7,1.0
80,2285,1.0,0.14285714285714285,7,0.8571428571428572
80,265,,0.25,8,
80,856,1.0,0.42857142857142855,7,0.5714285714285714
81,1723,1.0,0.7142857142857143,7,0.2857142857142857
81,1734,1.0,0.7142857142857143,7,0.2857142857142857
81,336,1.0,0.2857142857142857,7,0.7142857142857143
81,576,1.0,0.8571428571428571,7,0.1428571428571429
81,897,1.0,0.14285714285714285,7,0.8571428571428572
81,906,1.0,0.2857142857142857,7,0.7142857142857143
81,922,1.0,0.5714285714285714,7,0.4285714285714286
81,977,1.0,0.5714285714285714,7,0.4285714285714286
82,12,1.0,0.5714285714285714,7,0.4285714285714286
82,1432,1.0,0.42857142857142855,7,0.5714285714285714
82,1989,1.0,0.8571428571428571,7,0.1428571428571429
82,2216,1.0,0.2857142857142857,7,0.7142857142857143
82,29,1.0,0.5714285714285714,7,0.4285714285714286
82,369,1.0,0.42857142857142855,7,0.5714285714285714
82,411,1.0,0.5714285714285714,7,0.4285714285714286
82,504,1.0,0.7142857142857143,7,0.2857142857142857
83,1163,1.0,0.5714285714285714,7,0.4285714285714286
83,1373,1.0,0.2857142857142857,7,0.7142857142857143
83,1810,1.0,0.0,7,1.0
83,192,1.0,0.2857142857142857,7,0.7142857142857143
83,2147,1.0,0.2857142857142857,7,0.7142857142857143
83,901,1.0,0.2857142857142857,7,0.7142857142857143
83,912,1.0,0.7142857142857143,7,0.2857142857142857
83,995,1.0,0.5714285714285714,7,0.4285714285714286
84,1295,1.0,0.7142857142857143,7,0.2857142857142857
84,1420,1.0,0.2857142857142857,7,0.7142857142857143
84,2089,1.0,0.2857142857142857,7,0.7142857142857143
84,2165,1.0,0.5714285714285714,7,0.4285714285714286
84,2411,1.0,0.7142857142857143,7,0.2857142857142857
84,254,1.0,1.0,7,0.0
84,573,1.0,0.7142857142857143,7,0.2857142857142857
84,850,1.0,0.5714285714285714,7,0.4285714285714286
85,1602,1.0,0.14285714285714285,7,0.8571428571428572
85,1769,1.0,0.14285714285714285,7,0.8571428571428572
85,1779,1.0,0.0,7,1.0
85,2262,1.0,0.0,7,1.0
85,269,1.0,0.8571428571428571,7,0.1428571428571429
85,625,1.0,0.7142857142857143,7,0.2857142857142857
85,714,1.0,0.5714285714285714,7,0.4285714285714286
85,785,1.0,0.8571428571428571,7,0.1428571428571429
86,100,1.0,0.42857142857142855,7,0.5714285714285714
86,1491,1.0,0.5714285714285714,7,0.4285714285714286
86,1504,1.0,0.7142857142857143,7,0.2857142857142857
86,1916,1.0,0.0,7,1.0
86,327,1.0,0.5714285714285714,7,0.4285714285714286
86,739,1.0,1.0,7,0.0
86,760,1.0,0.8571428571428571,7,0.1428571428571429
86,945,1.0,0.42857142857142855,7,0.5714285714285714
87,1371,1.0,0.2857142857142857,7,0.7142857142857143
87,1374,1.0,0.2857142857142857,7,0.7142857142857143
87,1577,1.0,0.5714285714285714,7,0.4285714285714286
87,1833,1.0,0.0,7,1.0
87,2246,1.0,0.7142857142857143,7,0.2857142857142857
87,586,1.0,1.0,7,0.0
87,770,1.0,0.14285714285714285,7,0.8571428571428572
87,794,1.0,1.0,7,0.0
88,1031,1.0,0.8571428571428571,7,0.1428571428571429
88,1165,1.0,0.14285714285714285,7,0.8571428571428572
88,1400,1.0,0.14285714285714285,7,0.8571428571428572
88,1403,1.0,0.7142857142857143,7,0.2857142857142857
88,1764,1.0,0.0,7,1.0
88,190,1.0,0.7142857142857143,7,0.2857142857142857
88,1942,1.0,1.0,7,0.0
88,688,1.0,0.8571428571428571,7,0.1428571428571429
89,133,1.0,0.5714285714285714,7,0.4285714285714286
89,1405,1.0,0.42857142857142855,7,0.5714285714285714
89,1475,1.0,0.5714285714285714,7,0.4285714285714286
89,1533,1.0,0.2857142857142857,7,0.7142857142857143
89,1712,1.0,0.2857142857142857,7,0.7142857142857143
89,1954,1.0,0.5714285714285714,7,0.4285714285714286
89,355,1.0,1.0,7,0.0
89,457,1.0,0.7142857142857143,7,0.2857142857142857
90,1338,1.0,0.2857142857142857,7,0.7142857142857143
90,1620,1.0,0.0,7,1.0
90,1971,1.0,0.2857142857142857,7,0.7142857142857143
90,251,1.0,0.8571428571428571,7,0.1428571428571429
90,561,1.0,1.0,7,0.0
90,736,1.0,0.8571428571428571,7,0.1428571428571429
90,81,1.0,0.5714285714285714,7,0.4285714285714286
90,918,1.0,0.2857142857142857,7,0.7142857142857143
91,1184,1.0,0.0,7,1.0
91,1258,1.0,0.14285714285714285,7,0.8571428571428572
91,1285,1.0,0.7142857142857143,7,0.2857142857142857
91,1545,1.0,0.2857142857142857,7,0.7142857142857143
91,2026,1.0,0.5714285714285714,7,0.4285714285714286
91,204,1.0,0.5714285714285714,7,0.4285714285714286
91,592,1.0,1.0,7,0.0
91,871,1.0,0.7142857142857143,7,0.2857142857142857
92,1244,1.0,0.14285714285714285,7,0.8571428571428572
92,127,1.0,0.0,7,1.0
92,1343,1.0,0.14285714285714285,7,0.8571428571428572
92,1609,,0.125,8,
92,1662,1.0,0.8571428571428571,7,0.1428571428571429
92,2291,1.0,0.5714285714285714,7,0.4285714285714286
92,2347,1.0,0.42857142857142855,7,0.5714285714285714
92,9,1.0,0.5714285714285714,7,0.4285714285714286
93,1333,1.0,0.8571428571428571,7,0.1428571428571429
93,2048,1.0,0.14285714285714285,7,0.8571428571428572
93,2104,1.0,0.2857142857142857,7,0.7142857142857143
93,2229,1.0,0.2857142857142857,7,0.7142857142857143
93,225,1.0,0.7142857142857143,7,0.2857142857142857
93,362,1.0,0.8571428571428571,7,0.1428571428571429
93,374,1.0,0.0,7,1.0
93,616,1.0,1.0,7,0.0
94,1641,1.0,0.42857142857142855,7,0.5714285714285714
94,1674,1.0,0.7142857142857143,7,0.2857142857142857
94,1996,1.0,0.2857142857142857,7,0.7142857142857143
94,6,1.0,0.8571428571428571,7,0.1428571428571429
94,602,1.0,0.5714285714285714,7,0.4285714285714286
94,671,1.0,0.7142857142857143,7,0.2857142857142857
94,71,1.0,0.14285714285714285,7,0.8571428571428572
94,848,1.0,0.5714285714285714,7,0.4285714285714286
95,1230,1.0,0.7142857142857143,7,0.2857142857142857
95,1439,1.0,0.14285714285714285,7,0.8571428571428572
95,1689,1.0,0.7142857142857143,7,0.2857142857142857
95,1890,1.0,0.0,7,1.0
95,2016,1.0,0.7142857142857143,7,0.2857142857142857
95,2331,1.0,0.2857142857142857,7,0.7142857142857143
95,2414,1.0,0.2857142857142857,7,0.7142857142857143
95,280,1.0,0.8571428571428571,7,0.1428571428571429
96,1182,1.0,0.2857142857142857,7,0.7142857142857143
96,1417,1.0,0.14285714285714285,7,0.8571428571428572
96,1527,1.0,0.8571428571428571,7,0.1428571428571429
96,1771,1.0,0.2857142857142857,7,0.7142857142857143
96,2111,1.0,1.0,7,0.0
96,2396,1.0,0.0,7,1.0
96,306,1.0,0.8571428571428571,7,0.1428571428571429
96,782,1.0,0.8571428571428571,7,0.1428571428571429
97,1382,1.0,0.7142857142857143,7,0.2857142857142857
97,1661,1.0,1.0,7,0.0
97,1930,1.0,1.0,7,0.0
97,2013,1.0,0.7142857142857143,7,0.2857142857142857
97,2056,,0.375,8,
97,2086,1.0,0.2857142857142857,7,0.7142857142857143
97,253,1.0,0.8571428571428571,7,0.1428571428571429
97,606,1.0,0.42857142857142855,7,0.5714285714285714
98,1032,1.0,0.8571428571428571,7,0.1428571428571429
98,136,1.0,0.5714285714285714,7,0.4285714285714286
98,1578,1.0,0.5714285714285714,7,0.4285714285714286
98,181,1.0,0.7142857142857143,7,0.2857142857142857
98,1842,1.0,0.14285714285714285,7,0.8571428571428572
98,331,1.0,1.0,7,0.0
98,360,1.0,0.14285714285714285,7,0.8571428571428572
98,614,1.0,0.0,7,1.0
99,1006,1.0,0.42857142857142855,7,0.5714285714285714
99,1087,1.0,0.5714285714285714,7,0.4285714285714286
99,1131,1.0,0.5714285714285714,7,0.4285714285714286
99,156,1.0,0.8571428571428571,7,0.1428571428571429
99,1670,1.0,0.5714285714285714,7,0.4285714285714286
99,1837,1.0,0.0,7,1.0
99,1894,1.0,0.7142857142857143,7,0.2857142857142857
99,569,1.0,0.42857142857142855,7,0.5714285714285714
100,1034,1.0,0.14285714285714285,7,0.8571428571428572
100,1692,1.0,0.7142857142857143,7,0.2857142857142857
100,1695,1.0,0.2857142857142857,7,0.7142857142857143
100,1698,1.0,0.14285714285714285,7,0.8571428571428572
100,443,1.0,0.5714285714285714,7,0.4285714285714286
100,822,1.0,0.8571428571428571,7,0.1428571428571429
100,907,1.0,0.42857142857142855,7,0.5714285714285714
100,981,1.0,0.14285714285714285,7,0.8571428571428572
